frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
641;08-04-2022 16:09:05 539;-2,0661;1,3557;1,4590;-0,0052;0,9999;-0,0165;0,1149;0,1363;0,4836;0,0778;0,5716;-0,8169;-0,1074;-0,2212;0,9693;-1,9760;1,0710;2,2380;5;1.467,2940;951,2422;0,7614;0
642;08-04-2022 16:09:05 550;-2,0656;1,3546;1,4591;-0,0051;1,0000;-0,0050;0,1134;0,1403;0,4769;0,0833;0,5653;-0,8207;-0,0754;-0,2016;0,9765;-1,9760;1,0710;2,2380;5;1.461,6090;967,4233;0,7654;0
643;08-04-2022 16:09:05 562;-2,0651;1,3535;1,4592;-0,0047;1,0000;0,0062;0,1111;0,1437;0,4700;0,0870;0,5587;-0,8248;-0,0518;-0,1847;0,9814;-1,9760;1,0710;2,2380;5;1.455,6330;983,0676;0,7691;0
644;08-04-2022 16:09:05 573;-2,0645;1,3524;1,4593;-0,0042;0,9998;0,0172;0,1086;0,1469;0,4632;0,0882;0,5522;-0,8290;-0,0450;-0,1849;0,9817;-1,9760;1,0710;2,2380;5;1.449,6620;998,3288;0,7727;0
645;08-04-2022 16:09:05 584;-2,0639;1,3513;1,4596;-0,0033;0,9996;0,0283;0,1055;0,1492;0,4557;0,0871;0,5453;-0,8337;-0,0397;-0,1739;0,9840;-1,9760;1,0710;2,2380;5;1.443,5300;1.013,5650;0,7761;0
646;08-04-2022 16:09:05 595;-2,0632;1,3502;1,4597;-0,0026;0,9992;0,0394;0,1041;0,1513;0,4483;0,0853;0,5390;-0,8380;-0,0413;-0,1630;0,9857;-1,9760;1,0710;2,2380;5;1.437,1150;1.028,8610;0,7795;0
647;08-04-2022 16:09:05 606;-2,0622;1,3489;1,4597;-0,0020;0,9987;0,0510;0,1021;0,1528;0,4405;0,0846;0,5336;-0,8415;-0,0321;-0,1630;0,9861;-1,9760;1,0710;2,2380;5;1.430,4140;1.044,7190;0,7830;0
648;08-04-2022 16:09:05 617;-2,0613;1,3476;1,4598;-0,0017;0,9980;0,0629;0,0996;0,1543;0,4329;0,0879;0,5277;-0,8449;-0,0907;-0,1276;0,9877;-1,9760;1,0710;2,2380;5;1.423,9060;1.060,8130;0,7863;0
649;08-04-2022 16:09:05 629;-2,0605;1,3462;1,4599;-0,0018;0,9972;0,0750;0,0980;0,1555;0,4255;0,0944;0,5214;-0,8481;-0,0915;-0,1311;0,9871;-1,9760;1,0710;2,2380;5;1.417,5290;1.076,8130;0,7895;0
650;08-04-2022 16:09:05 640;-2,0598;1,3450;1,4600;-0,0022;0,9962;0,0870;0,0960;0,1560;0,4181;0,1007;0,5146;-0,8515;-0,0877;-0,1215;0,9887;-1,9760;1,0710;2,2380;5;1.411,4510;1.092,4980;0,7924;0
651;08-04-2022 16:09:05 650;-2,0589;1,3438;1,4601;-0,0026;0,9951;0,0989;0,0944;0,1556;0,4105;0,1037;0,5081;-0,8550;-0,0890;-0,0996;0,9910;-1,9760;1,0710;2,2380;5;1.405,3880;1.107,9580;0,7952;0
652;08-04-2022 16:09:05 662;-2,0578;1,3425;1,4601;-0,0026;0,9939;0,1106;0,0925;0,1550;0,4034;0,1055;0,5031;-0,8578;-0,0802;-0,1027;0,9915;-1,9760;1,0710;2,2380;5;1.399,4110;1.123,2340;0,7978;0
653;08-04-2022 16:09:05 673;-2,0569;1,3413;1,4602;-0,0024;0,9925;0,1223;0,0929;0,1527;0,3965;0,1063;0,5007;-0,8591;-0,0767;-0,0993;0,9921;-1,9760;1,0710;2,2380;5;1.394,1150;1.138,2140;0,8001;0
654;08-04-2022 16:09:05 684;-2,0561;1,3400;1,4605;-0,0014;0,9909;0,1345;0,0920;0,1507;0,3894;0,1088;0,4992;-0,8596;-0,0716;-0,1191;0,9903;-1,9760;1,0710;2,2380;5;1.389,3360;1.153,6950;0,8022;0
655;08-04-2022 16:09:05 695;-2,0552;1,3388;1,4607;0,0003;0,9891;0,1473;0,0921;0,1474;0,3829;0,1182;0,5046;-0,8552;-0,0792;-0,1981;0,9770;-1,9760;1,0710;2,2380;5;1.385,2840;1.169,9250;0,8042;0
656;08-04-2022 16:09:05 706;-2,0551;1,3376;1,4611;0,0021;0,9870;0,1605;0,0925;0,1453;0,3766;0,1280;0,5085;-0,8515;-0,0817;-0,2566;0,9630;-1,9760;1,0710;2,2380;5;1.382,0200;1.186,3880;0,8058;0
657;08-04-2022 16:09:05 717;-2,0543;1,3359;1,4614;0,0039;0,9847;0,1743;0,0917;0,1431;0,3711;0,1429;0,5155;-0,8449;-0,0878;-0,3391;0,9366;-1,9760;1,0710;2,2380;5;1.378,4840;1.203,9920;0,8073;0
658;08-04-2022 16:09:05 728;-2,0538;1,3343;1,4619;0,0047;0,9821;0,1885;0,0910;0,1405;0,3651;0,1569;0,5196;-0,8399;-0,0918;-0,3985;0,9125;-2,5000;0,0000;2,5000;0;904,4308;440,5009;1,2858;0
659;08-04-2022 16:09:05 739;-2,0529;1,3324;1,4623;0,0048;0,9791;0,2032;0,0904;0,1379;0,3597;0,1666;0,5232;-0,8358;-0,0974;-0,4188;0,9028;-1,9770;0,6420;2,2010;8;1.367,3540;716,3970;0,8605;0
660;08-04-2022 16:09:05 751;-2,0522;1,3304;1,4627;0,0040;0,9757;0,2189;0,0902;0,1349;0,3542;0,1721;0,5259;-0,8330;-0,0911;-0,3980;0,9128;-2,5000;0,0000;2,5000;0;908,2260;498,3338;1,3171;0
661;08-04-2022 16:09:05 762;-2,0511;1,3282;1,4630;0,0030;0,9719;0,2354;0,0904;0,1321;0,3489;0,1777;0,5293;-0,8296;-0,0663;-0,3955;0,9160;-1,9770;0,6420;2,2010;8;1.360,5480;767,6704;0,8759;0
662;08-04-2022 16:09:05 773;-2,0504;1,3260;1,4634;0,0017;0,9674;0,2533;0,0910;0,1293;0,3438;0,1831;0,5354;-0,8245;-0,0496;-0,3946;0,9175;-1,9770;0,6420;2,2010;8;1.358,0410;795,4250;0,8840;0
663;08-04-2022 16:09:05 784;-2,0497;1,3236;1,4638;0,0010;0,9624;0,2716;0,0926;0,1269;0,3398;0,1913;0,5446;-0,8166;-0,0438;-0,3457;0,9373;-2,5000;0,0000;2,5000;0;917,4177;594,7438;1,3705;0
664;08-04-2022 16:09:05 796;-2,0490;1,3213;1,4641;0,0010;0,9573;0,2891;0,0940;0,1241;0,3368;0,2012;0,5574;-0,8055;-0,0454;-0,3280;0,9436;-2,5000;0,0000;2,5000;0;920,9698;625,0732;1,3874;0
665;08-04-2022 16:09:05 807;-2,0484;1,3189;1,4647;0,0016;0,9521;0,3057;0,0939;0,1211;0,3340;0,2094;0,5694;-0,7950;-0,0216;-0,3360;0,9416;-1,9770;0,6420;2,2010;8;1.353,0250;874,3777;0,9053;0
666;08-04-2022 16:09:05 818;-2,0474;1,3167;1,4652;0,0023;0,9471;0,3209;0,0940;0,1171;0,3322;0,2149;0,5813;-0,7848;-0,0401;-0,2930;0,9553;-2,5000;0,0000;2,5000;0;925,9960;677,6220;1,4157;0
667;08-04-2022 16:09:05 829;-2,0466;1,3147;1,4658;0,0030;0,9424;0,3346;0,0944;0,1125;0,3305;0,2192;0,5923;-0,7754;-0,0296;-0,2903;0,9565;-2,5000;0,0000;2,5000;0;927,4678;699,5044;1,4272;0
668;08-04-2022 16:09:05 840;-2,0458;1,3127;1,4665;0,0032;0,9376;0,3477;0,0950;0,1071;0,3293;0,2224;0,6030;-0,7661;-0,0309;-0,2599;0,9651;-2,5000;0,0000;2,5000;0;927,9237;720,2216;1,4376;0
669;08-04-2022 16:09:05 852;-2,0450;1,3106;1,4671;0,0033;0,9325;0,3611;0,0961;0,1020;0,3288;0,2294;0,6155;-0,7541;-0,0305;-0,2295;0,9728;-2,5000;0,0000;2,5000;0;928,4011;741,2654;1,4480;0
670;08-04-2022 16:09:05 863;-2,0442;1,3085;1,4678;0,0036;0,9271;0,3747;0,0963;0,0973;0,3289;0,2397;0,6299;-0,7387;-0,0325;-0,2198;0,9750;-2,5000;0,0000;2,5000;0;929,1557;762,4389;1,4585;0
671;08-04-2022 16:09:05 874;-2,0433;1,3064;1,4682;0,0039;0,9215;0,3884;0,0971;0,0930;0,3299;0,2502;0,6453;-0,7218;-0,0344;-0,2157;0,9758;-2,5000;0,0000;2,5000;0;929,6867;783,6072;1,4689;0
672;08-04-2022 16:09:05 886;-2,0425;1,3044;1,4686;0,0045;0,9161;0,4009;0,0962;0,0886;0,3312;0,2579;0,6589;-0,7066;-0,0255;-0,1891;0,9816;-2,5000;0,0000;2,5000;0;929,2501;802,4796;1,4776;0
673;08-04-2022 16:09:05 897;-2,0416;1,3026;1,4691;0,0051;0,9110;0,4124;0,0965;0,0836;0,3332;0,2629;0,6730;-0,6913;-0,0220;-0,1679;0,9855;-2,5000;0,0000;2,5000;0;929,0496;819,8406;1,4856;0
674;08-04-2022 16:09:05 907;-2,0403;1,3007;1,4697;0,0059;0,9062;0,4228;0,0963;0,0781;0,3354;0,2662;0,6860;-0,6771;0,0178;-0,1631;0,9864;-2,5000;0,0000;2,5000;0;928,7585;835,2849;1,4924;0
675;08-04-2022 16:09:05 919;-2,0399;1,2992;1,4706;0,0060;0,9013;0,4332;0,0973;0,0721;0,3379;0,2697;0,6995;-0,6618;0,0130;-0,1317;0,9912;-2,5000;0,0000;2,5000;0;928,5284;850,4163;1,4989;0
676;08-04-2022 16:09:05 930;-2,0390;1,2975;1,4713;0,0062;0,8968;0,4423;0,0977;0,0656;0,3412;0,2730;0,7140;-0,6447;0,0208;-0,1360;0,9905;-2,5000;0,0000;2,5000;0;928,6447;863,9202;1,5045;0
677;08-04-2022 16:09:05 941;-2,0386;1,2959;1,4722;0,0060;0,8921;0,4517;0,0988;0,0592;0,3444;0,2766;0,7286;-0,6266;-0,0603;-0,2797;0,9582;-1,9770;0,6420;2,2010;8;1.324,4210;1.082,3560;0,9443;0
678;08-04-2022 16:09:05 952;-2,0377;1,2943;1,4729;0,0066;0,8875;0,4608;0,0994;0,0530;0,3488;0,2789;0,7449;-0,6061;-0,0737;-0,3015;0,9506;-1,9770;0,6420;2,2010;8;1.323,3430;1.094,9420;0,9455;0
679;08-04-2022 16:09:05 963;-2,0371;1,2927;1,4738;0,0073;0,8829;0,4694;0,0997;0,0467;0,3531;0,2785;0,7616;-0,5852;-0,0677;-0,2798;0,9577;-1,9770;0,6420;2,2010;8;1.322,4720;1.106,8650;0,9464;0
680;08-04-2022 16:09:05 974;-2,0363;1,2912;1,4745;0,0086;0,8786;0,4774;0,0984;0,0405;0,3588;0,2732;0,7811;-0,5615;-0,0644;-0,2665;0,9617;-1,9770;0,6420;2,2010;8;1.321,1750;1.118,0190;0,9472;0
681;08-04-2022 16:09:05 986;-2,0356;1,2898;1,4753;0,0099;0,8744;0,4852;0,0981;0,0338;0,3639;0,2708;0,7981;-0,5382;-0,0674;-0,2564;0,9642;-1,9770;0,6420;2,2010;8;1.319,9160;1.128,6910;0,9477;0
682;08-04-2022 16:09:05 997;-2,0348;1,2884;1,4762;0,0110;0,8706;0,4919;0,0975;0,0270;0,3693;0,2685;0,8147;-0,5139;-0,0778;-0,2420;0,9671;-1,9770;0,6420;2,2010;8;1.318,5690;1.137,9620;0,9480;0
683;08-04-2022 16:09:06 8;-2,0339;1,2869;1,4771;0,0124;0,8666;0,4989;0,0976;0,0205;0,3744;0,2691;0,8288;-0,4906;-0,1015;-0,2382;0,9659;-1,9770;0,6420;2,2010;8;1.317,0300;1.147,6410;0,9481;0
684;08-04-2022 16:09:06 19;-2,0329;1,2855;1,4780;0,0137;0,8631;0,5048;0,0969;0,0134;0,3798;0,2696;0,8429;-0,4656;-0,0868;-0,2273;0,9699;-1,9770;0,6420;2,2010;8;1.315,4330;1.155,8710;0,9480;0
685;08-04-2022 16:09:06 30;-2,0320;1,2844;1,4789;0,0155;0,8595;0,5108;0,0959;0,0066;0,3856;0,2690;0,8570;-0,4395;-0,0856;-0,2304;0,9693;-1,9770;0,6420;2,2010;8;1.313,8980;1.164,0830;0,9481;0
686;08-04-2022 16:09:06 41;-2,0306;1,2833;1,4798;0,0180;0,8570;0,5150;0,0938;-0,0012;0,3915;0,2656;0,8711;-0,4130;-0,0868;-0,2242;0,9707;-1,9770;0,6420;2,2010;8;1.311,0310;1.169,9220;0,9478;0
687;08-04-2022 16:09:06 52;-2,0297;1,2825;1,4808;0,0205;0,8550;0,5182;0,0916;-0,0093;0,3979;0,2573;0,8859;-0,3861;-0,0779;-0,2136;0,9738;-1,9770;0,6420;2,2010;8;1.308,5530;1.174,1890;0,9472;0
688;08-04-2022 16:09:06 64;-2,0289;1,2819;1,4822;0,0229;0,8538;0,5200;0,0891;-0,0183;0,4037;0,2467;0,8988;-0,3624;-0,0654;-0,1960;0,9784;-1,9770;0,6420;2,2010;8;1.305,7430;1.176,1590;0,9462;0
689;08-04-2022 16:09:06 74;-2,0279;1,2813;1,4836;0,0253;0,8532;0,5210;0,0863;-0,0270;0,4096;0,2330;0,9096;-0,3440;-0,0652;-0,1953;0,9786;-1,9770;0,6420;2,2010;8;1.302,5580;1.177,0740;0,9451;0
690;08-04-2022 16:09:06 85;-2,0268;1,2809;1,4851;0,0273;0,8531;0,5210;0,0838;-0,0365;0,4153;0,2195;0,9195;-0,3261;-0,0513;-0,1843;0,9815;-1,9770;0,6420;2,2010;8;1.298,9250;1.176,4270;0,9438;0
691;08-04-2022 16:09:06 96;-2,0257;1,2804;1,4864;0,0290;0,8527;0,5216;0,0819;-0,0447;0,4215;0,2044;0,9281;-0,3113;-0,0505;-0,1891;0,9807;-1,9770;0,6420;2,2010;8;1.295,0210;1.176,7780;0,9427;0
692;08-04-2022 16:09:06 107;-2,0244;1,2798;1,4877;0,0308;0,8517;0,5231;0,0796;-0,0523;0,4279;0,1869;0,9372;-0,2945;-0,0465;-0,1746;0,9835;-1,9770;0,6420;2,2010;8;1.290,8310;1.178,2570;0,9417;0
693;08-04-2022 16:09:06 119;-2,0232;1,2795;1,4890;0,0327;0,8507;0,5247;0,0780;-0,0598;0,4346;0,1682;0,9465;-0,2755;-0,0410;-0,1794;0,9829;-1,9770;0,6420;2,2010;8;1.286,4760;1.179,8440;0,9409;0
694;08-04-2022 16:09:06 130;-2,0220;1,2791;1,4903;0,0354;0,8496;0,5263;0,0752;-0,0670;0,4414;0,1502;0,9553;-0,2545;-0,0588;-0,1746;0,9829;-1,9770;0,6420;2,2010;8;1.281,5780;1.181,4800;0,9401;0
695;08-04-2022 16:09:06 140;-2,0208;1,2788;1,4917;0,0386;0,8491;0,5269;0,0733;-0,0742;0,4485;0,1299;0,9637;-0,2332;-0,0552;-0,1656;0,9846;-1,9770;0,6420;2,2010;8;1.276,1040;1.181,6810;0,9391;0
696;08-04-2022 16:09:06 152;-2,0196;1,2785;1,4932;0,0423;0,8490;0,5267;0,0712;-0,0814;0,4556;0,1117;0,9707;-0,2127;-0,0403;-0,1733;0,9840;-1,9770;0,6420;2,2010;8;1.270,6200;1.180,8480;0,9378;0
697;08-04-2022 16:09:06 163;-2,0186;1,2782;1,4948;0,0457;0,8492;0,5261;0,0695;-0,0883;0,4623;0,0962;0,9764;-0,1932;-0,0360;-0,1592;0,9866;-1,9770;0,6420;2,2010;8;1.265,0050;1.179,3620;0,9363;0
698;08-04-2022 16:09:06 174;-2,0172;1,2779;1,4965;0,0493;0,8494;0,5255;0,0679;-0,0946;0,4692;0,0858;0,9811;-0,1736;-0,0273;-0,1631;0,9862;-1,9770;0,6420;2,2010;8;1.259,4030;1.177,7930;0,9347;0
699;08-04-2022 16:09:06 185;-2,0158;1,2774;1,4981;0,0526;0,8494;0,5251;0,0664;-0,1008;0,4759;0,0783;0,9851;-0,1533;-0,0274;-0,1570;0,9872;-1,9770;0,6420;2,2010;8;1.253,7360;1.176,5470;0,9331;0
700;08-04-2022 16:09:06 197;-2,0144;1,2771;1,4997;0,0557;0,8494;0,5247;0,0659;-0,1053;0,4835;0,0838;0,9874;-0,1342;-0,0255;-0,1484;0,9886;-1,9770;0,6420;2,2010;8;1.248,2160;1.175,4140;0,9315;0
701;08-04-2022 16:09:06 208;-2,0133;1,2768;1,5014;0,0585;0,8492;0,5249;0,0643;-0,1097;0,4905;0,0856;0,9897;-0,1149;-0,0094;-0,1645;0,9863;-1,9770;0,6420;2,2010;8;1.242,7380;1.174,6860;0,9300;0
702;08-04-2022 16:09:06 219;-2,0119;1,2765;1,5030;0,0614;0,8489;0,5250;0,0638;-0,1132;0,4976;0,0963;0,9905;-0,0984;-0,1492;-0,1729;0,9736;-1,9770;0,6420;2,2010;8;1.236,2740;1.174,1670;0,9285;0
703;08-04-2022 16:09:06 230;-2,0106;1,2761;1,5045;0,0645;0,8485;0,5253;0,0634;-0,1171;0,5048;0,1003;0,9913;-0,0856;-0,1843;-0,1763;0,9669;-1,9770;0,6420;2,2010;8;1.229,5820;1.173,7130;0,9270;0
704;08-04-2022 16:09:06 241;-2,0095;1,2758;1,5062;0,0679;0,8483;0,5252;0,0630;-0,1208;0,5118;0,1018;0,9922;-0,0723;-0,2107;-0,1419;0,9672;-1,9770;0,6420;2,2010;8;1.223,0940;1.172,8270;0,9253;0
705;08-04-2022 16:09:06 252;-2,0082;1,2754;1,5079;0,0716;0,8482;0,5248;0,0628;-0,1245;0,5191;0,0966;0,9934;-0,0612;-0,2017;-0,1561;0,9669;-1,9770;0,6420;2,2010;8;1.216,3700;1.171,5490;0,9236;0
706;08-04-2022 16:09:06 263;-2,0072;1,2750;1,5097;0,0755;0,8481;0,5244;0,0625;-0,1279;0,5261;0,0873;0,9949;-0,0496;-0,2046;-0,1518;0,9670;-1,9770;0,6420;2,2010;8;1.210,1880;1.170,2200;0,9216;0
707;08-04-2022 16:09:06 274;-2,0058;1,2746;1,5115;0,0789;0,8484;0,5234;0,0620;-0,1321;0,5337;0,0771;0,9964;-0,0343;-0,2082;-0,1449;0,9673;-1,9770;0,6420;2,2010;8;1.203,9310;1.167,9970;0,9196;0
708;08-04-2022 16:09:06 285;-2,0051;1,2743;1,5135;0,0821;0,8488;0,5224;0,0618;-0,1361;0,5404;0,0716;0,9973;-0,0188;-0,1774;-0,1564;0,9716;-1,9770;0,6420;2,2010;8;1.198,1190;1.165,6090;0,9174;0
709;08-04-2022 16:09:06 297;-2,0040;1,2740;1,5153;0,0851;0,8490;0,5215;0,0617;-0,1392;0,5476;0,0714;0,9974;-0,0037;-0,1792;-0,1661;0,9697;-1,9770;0,6420;2,2010;8;1.192,5060;1.163,5100;0,9154;0
710;08-04-2022 16:09:06 307;-2,0028;1,2736;1,5171;0,0879;0,8488;0,5213;0,0624;-0,1416;0,5546;0,0727;0,9973;0,0058;-0,1792;-0,1496;0,9724;-1,9770;0,6420;2,2010;8;1.186,6630;1.162,2100;0,9134;0
711;08-04-2022 16:09:06 319;-2,0017;1,2732;1,5188;0,0907;0,8485;0,5214;0,0622;-0,1430;0,5610;0,0711;0,9974;0,0113;-0,1880;-0,1653;0,9682;-1,9770;0,6420;2,2010;8;1.181,0750;1.161,5290;0,9115;0
712;08-04-2022 16:09:06 329;-2,0005;1,2727;1,5205;0,0934;0,8478;0,5220;0,0628;-0,1441;0,5679;0,0673;0,9976;0,0153;-0,1700;-0,1660;0,9714;-1,9770;0,6420;2,2010;8;1.175,5320;1.161,4150;0,9097;0
713;08-04-2022 16:09:06 341;-1,9997;1,2723;1,5223;0,0958;0,8471;0,5227;0,0626;-0,1449;0,5741;0,0621;0,9979;0,0184;-0,1635;-0,1552;0,9742;-1,9770;0,6420;2,2010;8;1.170,4700;1.161,3290;0,9078;0
714;08-04-2022 16:09:06 352;-1,9986;1,2719;1,5241;0,0982;0,8465;0,5232;0,0619;-0,1461;0,5807;0,0575;0,9980;0,0244;-0,1373;-0,1576;0,9779;-1,9770;0,6420;2,2010;8;1.164,9580;1.160,9350;0,9059;0
715;08-04-2022 16:09:06 363;-1,9981;1,2715;1,5260;0,1001;0,8463;0,5232;0,0620;-0,1474;0,5868;0,0564;0,9979;0,0323;-0,1499;-0,1663;0,9746;-1,9770;0,6420;2,2010;8;1.160,7580;1.159,7920;0,9039;0
716;08-04-2022 16:09:06 374;-1,9970;1,2711;1,5279;0,1019;0,8464;0,5227;0,0620;-0,1490;0,5930;0,0593;0,9973;0,0425;-0,1490;-0,1796;0,9724;-1,9770;0,6420;2,2010;8;1.155,7970;1.158,0540;0,9017;0
717;08-04-2022 16:09:06 385;-1,9965;1,2707;1,5298;0,1034;0,8465;0,5222;0,0626;-0,1505;0,5989;0,0673;0,9963;0,0527;-0,1455;-0,1692;0,9748;-1,9770;0,6420;2,2010;8;1.152,0240;1.156,1980;0,8995;0
718;08-04-2022 16:09:06 396;-1,9955;1,2702;1,5317;0,1051;0,8465;0,5219;0,0627;-0,1512;0,6046;0,0699;0,9958;0,0593;-0,1438;-0,1722;0,9745;-1,9770;0,6420;2,2010;8;1.147,8730;1.154,7150;0,8973;0
719;08-04-2022 16:09:06 407;-1,9950;1,2699;1,5336;0,1062;0,8461;0,5223;0,0635;-0,1514;0,6107;0,0644;0,9959;0,0630;-0,1286;-0,1740;0,9763;-1,9770;0,6420;2,2010;8;1.144,5090;1.154,0050;0,8954;0
720;08-04-2022 16:09:06 419;-1,9942;1,2694;1,5354;0,1074;0,8452;0,5235;0,0637;-0,1509;0,6164;0,0566;0,9963;0,0647;-0,1203;-0,1792;0,9764;-1,9770;0,6420;2,2010;8;1.141,1010;1.154,3500;0,8936;0
721;08-04-2022 16:09:06 430;-1,9933;1,2689;1,5373;0,1091;0,8443;0,5247;0,0645;-0,1504;0,6223;0,0506;0,9964;0,0686;-0,1179;-0,1778;0,9770;-1,9770;0,6420;2,2010;8;1.138,0560;1.154,9070;0,8918;0
722;08-04-2022 16:09:06 441;-1,9924;1,2684;1,5390;0,1109;0,8435;0,5255;0,0653;-0,1498;0,6280;0,0483;0,9960;0,0748;-0,1198;-0,1781;0,9767;-1,9770;0,6420;2,2010;8;1.135,1760;1.155,0070;0,8900;0
723;08-04-2022 16:09:06 452;-1,9915;1,2679;1,5409;0,1127;0,8430;0,5259;0,0648;-0,1490;0,6327;0,0560;0,9950;0,0827;-0,1128;-0,1691;0,9791;-1,9770;0,6420;2,2010;8;1.131,9290;1.154,4100;0,8880;0
724;08-04-2022 16:09:06 463;-1,9911;1,2675;1,5430;0,1144;0,8431;0,5255;0,0665;-0,1496;0,6379;0,0690;0,9936;0,0892;-0,1039;-0,1672;0,9804;-1,9770;0,6420;2,2010;8;1.129,4330;1.152,6330;0,8857;0
725;08-04-2022 16:09:06 474;-1,9901;1,2670;1,5450;0,1164;0,8431;0,5250;0,0672;-0,1497;0,6426;0,0803;0,9925;0,0925;-0,1155;-0,1700;0,9786;-1,9770;0,6420;2,2010;8;1.126,3650;1.150,7230;0,8834;0
726;08-04-2022 16:09:06 485;-1,9893;1,2665;1,5469;0,1179;0,8431;0,5247;0,0671;-0,1495;0,6471;0,0844;0,9919;0,0947;-0,0999;-0,1650;0,9812;-1,9770;0,6420;2,2010;8;1.123,5550;1.149,1120;0,8812;0
727;08-04-2022 16:09:06 496;-1,9884;1,2660;1,5488;0,1192;0,8428;0,5249;0,0672;-0,1488;0,6514;0,0824;0,9922;0,0938;-0,1018;-0,1721;0,9798;-1,9770;0,6420;2,2010;8;1.120,7410;1.148,2790;0,8792;0
728;08-04-2022 16:09:06 508;-1,9874;1,2655;1,5507;0,1204;0,8417;0,5264;0,0669;-0,1473;0,6554;0,0758;0,9929;0,0920;-0,1113;-0,1566;0,9814;-1,9770;0,6420;2,2010;8;1.118,3530;1.148,9730;0,8774;0
729;08-04-2022 16:09:06 518;-1,9865;1,2650;1,5525;0,1214;0,8408;0,5275;0,0670;-0,1464;0,6598;0,0684;0,9932;0,0942;-0,1066;-0,1711;0,9795;-1,9770;0,6420;2,2010;8;1.115,9390;1.149,2430;0,8757;0
730;08-04-2022 16:09:06 530;-1,9857;1,2646;1,5544;0,1226;0,8402;0,5283;0,0684;-0,1463;0,6648;0,0633;0,9928;0,1015;-0,0969;-0,1711;0,9805;-1,9770;0,6420;2,2010;8;1.114,1480;1.149,0680;0,8739;0
731;08-04-2022 16:09:06 541;-1,9857;1,2643;1,5563;0,1237;0,8398;0,5286;0,0699;-0,1465;0,6694;0,0613;0,9921;0,1096;-0,1016;-0,1670;0,9807;-1,9770;0,6420;2,2010;8;1.113,0590;1.148,1720;0,8721;0
732;08-04-2022 16:09:06 552;-1,9850;1,2639;1,5582;0,1254;0,8398;0,5282;0,0724;-0,1472;0,6742;0,0705;0,9902;0,1205;-0,1389;-0,1684;0,9759;-1,9770;0,6420;2,2010;8;1.111,7680;1.146,4670;0,8701;0
733;08-04-2022 16:09:06 563;-1,9846;1,2635;1,5601;0,1269;0,8398;0,5279;0,0746;-0,1478;0,6782;0,0904;0,9877;0,1274;-0,0987;-0,1819;0,9783;-1,9770;0,6420;2,2010;8;1.110,9560;1.144,7860;0,8682;0
734;08-04-2022 16:09:06 574;-1,9839;1,2631;1,5619;0,1282;0,8397;0,5278;0,0769;-0,1480;0,6818;0,1113;0,9851;0,1315;-0,0808;-0,1827;0,9798;-1,9770;0,6420;2,2010;8;1.110,2120;1.143,5550;0,8663;0
735;08-04-2022 16:09:06 585;-1,9834;1,2627;1,5636;0,1297;0,8393;0,5280;0,0790;-0,1477;0,6855;0,1241;0,9832;0,1342;-0,0788;-0,1729;0,9818;-1,9770;0,6420;2,2010;8;1.109,7680;1.142,8850;0,8648;0
736;08-04-2022 16:09:06 596;-1,9830;1,2624;1,5653;0,1310;0,8386;0,5287;0,0814;-0,1470;0,6888;0,1357;0,9814;0,1356;-0,0833;-0,1848;0,9792;-1,9770;0,6420;2,2010;8;1.109,8910;1.142,6880;0,8633;0
737;08-04-2022 16:09:06 607;-1,9823;1,2619;1,5669;0,1326;0,8380;0,5292;0,0819;-0,1459;0,6914;0,1432;0,9803;0,1363;-0,0914;-0,1653;0,9820;-1,9770;0,6420;2,2010;8;1.109,1690;1.142,4410;0,8618;0
738;08-04-2022 16:09:06 619;-1,9824;1,2617;1,5686;0,1338;0,8375;0,5298;0,0834;-0,1452;0,6945;0,1504;0,9791;0,1366;-0,0855;-0,1780;0,9803;-1,9770;0,6420;2,2010;8;1.108,7390;1.142,0470;0,8604;0
739;08-04-2022 16:09:06 630;-1,9818;1,2613;1,5703;0,1352;0,8373;0,5298;0,0849;-0,1452;0,6974;0,1598;0,9777;0,1364;-0,0878;-0,1772;0,9803;-1,9770;0,6420;2,2010;8;1.107,7160;1.140,9590;0,8587;0
740;08-04-2022 16:09:06 640;-1,9816;1,2611;1,5719;0,1365;0,8373;0,5294;0,0862;-0,1451;0,6998;0,1666;0,9768;0,1349;-0,0961;-0,1763;0,9796;-1,9770;0,6420;2,2010;8;1.107,1910;1.139,3530;0,8571;0
741;08-04-2022 16:09:06 652;-1,9809;1,2608;1,5736;0,1378;0,8375;0,5288;0,0876;-0,1451;0,7019;0,1712;0,9762;0,1335;-0,0880;-0,1805;0,9796;-1,9770;0,6420;2,2010;8;1.106,8080;1.137,5030;0,8554;0
742;08-04-2022 16:09:06 663;-1,9801;1,2604;1,5752;0,1391;0,8375;0,5285;0,0899;-0,1453;0,7046;0,1754;0,9755;0,1327;-0,0881;-0,1741;0,9808;-1,9770;0,6420;2,2010;8;1.106,5210;1.135,9180;0,8538;0
